CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_PHONE,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NONLIVINGAREA_AVG,FLOORSMAX_MODE,FLOORSMIN_MODE,FLOORSMAX_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_SUM_SUM,CLOSED_AMT_ANNUITY_MAX,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_CHANNEL_TYPE_Country-wide_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_RATE_DOWN_PAYMENT_MIN,APPROVED_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_SUM,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MIN,TARGET
1,0,0,0.0,121500.0,166500.0,9688.5,166500.0,0.015221,-24580.0,-1525.0,-4510.0,1.0,1.0,16.0,0.5059979305057544,0.466724943110297,0.5762088360175724,0.0087,0.1667,0.2083,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1124933475252794,0.0797407407407407,0.0581891891891891,-2327.0,124.0,803757.33,106537.5,0.5,0.625,0.375,-57.0,-1129.25,271.0,124.0,-722.25,0.0,-57.0,323841.33,4611.51,1.0,1.002996254681648,2.992514039098837e-06,15.0,0.0520464271819478,8.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,15194.25,1.002996254681648,3015.0,14.0,15.0,0.0,-1571.0,8.0,18.0,-21.0,19.0,2.0,0.0,0.0,314.0,0.0,0.0,10411.47,19658.75625,314540.1,-929.25,45000.0,3.0,2.0,0.0,0.0
0,0,0,2.0,270000.0,1006920.0,48573.0,900000.0,0.007305,-16829.0,-6734.0,-348.0,0.0,4.0,12.0,0.5059979305057544,0.5523678631587671,0.5352762504724826,0.0024,0.3333,0.0417,0.3333,0.0,0.0,-1804.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4001426109691604,0.1799,0.0482391848409009,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.8921795465062471,1.1111141822604274,0.0085565467456319,16.0,0.108911800157851,13.6,0.0833333333333333,0.4166666666666667,0.4166666666666667,0.5,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.0,0.5833333333333334,0.1666666666666666,24147.234,1.0444825525502115,4698.0,10.0,16.0,0.0,-2530.0,17.2,50.0,-9.0,60.0,2.0,3.0,16.0,377.0,0.0592024470294489,0.0,1353.825,11305.755,270373.5,-1355.396551724138,45000.0,3.0,2.0,0.0,1.0
1,0,0,0.0,90000.0,835605.0,27085.5,697500.0,0.007305,-14216.0,-2950.0,-4515.0,1.0,2.0,9.0,0.5059979305057544,0.6404989501314414,0.5280927512030451,0.0009,0.1667,0.2083,0.1667,1.0,1.0,-594.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2075126617895329,0.30095,0.0324142387850718,-2765.0,641.0,2621032.56,0.0,0.6,0.7,0.3,-91.0,-451.5,1475.0,889.0,584.0,0.0,-1264.0,769282.56,4611.51,1.0,1.0,0.0068980835601896,9.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,22419.405,1.0,0.0,9.0,9.0,0.0,-594.0,6.0,18.0,-14.0,6.0,2.0,0.0,0.0,116.0,0.0,0.0,1667.385,26827.974,134139.87,-525.2,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,67500.0,85500.0,8455.5,85500.0,0.00963,-24595.0,-1525.0,-1510.0,0.0,2.0,17.0,0.5059979305057544,0.4747390170136929,0.7352209993926424,0.0,0.1667,0.2083,0.1667,0.0,0.0,-363.0,0.0,2.0,0.0,1.0,1.0,1.0,0.1124933475252794,0.1252666666666666,0.0988947368421052,-2576.0,391.0,583065.0,52501.5,0.8,1.0,0.0,-232.0,-1435.0,391.0,391.0,391.0,0.0,-1138.0,358065.0,4611.51,0.9380863039399624,1.0331274257912864,0.0023272578236883,14.0,0.1073366095787619,9.333333333333334,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,10467.855,1.0331274257912864,9000.0,9.0,14.0,0.0,-1738.0,9.333333333333334,18.0,-2.0,30.0,2.0,0.0,0.0,319.0,0.0,0.0,5688.18,11861.676666666668,320265.27,-936.8148148148148,45000.0,3.0,2.0,0.0,0.0
1,1,0,2.0,157500.0,592560.0,30384.0,450000.0,0.02461,-14199.0,-1525.0,-4939.0,1.0,4.0,13.0,0.7057903628168871,0.6875627314739693,0.1268975261602733,0.0021,0.3333,0.375,0.3333,0.0,0.0,-841.0,1.0,3.0,1.0,1.0,1.0,1.0,0.1124933475252794,0.1929142857142857,0.0512758201701093,-1287.0,1685.0,2736090.0,120051.0,0.2,0.8,0.2,-141.0,-290.5,1323.0,1685.0,1535.5,0.0,-1287.0,0.0,4611.51,0.8229504419243873,0.9154155986818016,0.0042749026070865,16.0,0.1042815951254011,30.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,30274.83,0.9154155986818016,4698.0,13.0,16.0,0.0,-841.0,12.0,18.0,-16.0,18.0,2.0,5.0,5.0,136.0,0.0560106580299418,0.0,1611.9,11305.755,1216062.9,-629.4375,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,202500.0,1078200.0,31522.5,900000.0,0.035792,-20818.0,-1525.0,-4271.0,1.0,1.0,14.0,0.5059979305057544,0.7079498682692034,0.2594676548211199,0.0048,0.0,0.0417,0.0,0.0,0.0,-1237.0,1.0,4.0,1.0,1.0,0.0,1.0,0.1124933475252794,0.1556666666666666,0.0292362270450751,-2912.0,1303.0,3442175.55,120051.0,0.5,0.8571428571428571,0.1428571428571428,-325.0,-677.4285714285714,-609.0,1303.0,624.4285714285714,0.0,-747.0,1114676.55,4611.51,0.9099181073703366,1.1111111111111112,0.0068980835601896,15.0,0.1089090909090909,12.0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.9090909090909092,0.3636363636363636,0.0,0.1818181818181818,0.3636363636363636,0.0,26481.33,1.1111111111111112,15705.0,12.0,14.0,0.1089090909090909,-1237.0,16.0,18.0,-16.0,23.0,3.0,10.0,37.0,249.0,0.141415666756057,0.0,1631.25,35253.566666666666,951846.3,-798.5555555555555,0.0,3.0,0.0,0.0,0.0
0,1,1,0.0,270000.0,540000.0,32157.0,540000.0,0.0096569999999999,-11152.0,-2688.0,-3334.0,1.0,2.0,9.0,0.5059979305057544,0.2930897022262147,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1480.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2410329985652797,0.1191,0.05955,-970.0,1217.0,829531.3725,120051.0,0.5,0.0,0.0,-608.0,-608.0,1217.0,1217.0,1217.0,0.0,-970.0,450000.0,4611.51,0.8706959116200307,0.968054211035818,0.004739319232567,15.0,0.0,12.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.1111111111111111,0.0,0.0,9739.89,0.968054211035818,0.0,13.0,15.0,0.0,-2275.0,12.0,18.0,-3.0,25.0,1.0,0.0,0.0,94.0,0.1599346671109907,10174.14,4.59,7952.111999999999,238563.36,-1933.2,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,135000.0,762453.0,48856.5,706500.0,0.003813,-18584.0,-1525.0,-2129.0,0.0,2.0,9.0,0.7335639724051948,0.2469604986501974,0.3842068130556564,0.001,0.1667,0.2083,0.1667,0.0,0.0,-944.0,0.0,6.0,1.0,0.0,0.0,0.0,0.4116982350408953,0.1357125,0.0640780480895215,-1446.0,438.0,4269726.0,120051.0,0.6666666666666666,0.6666666666666666,0.1666666666666666,-263.0,-278.0,438.0,438.0,438.0,0.0,-452.0,360000.0,4611.51,0.8425877555147369,0.9668187794879728,0.0077166736587193,13.0,0.1042815951254011,12.0,0.0,0.25,0.5,0.25,1.0,0.5,0.0,0.0,0.25,0.25,10974.358928571428,0.8425877555147369,4698.0,12.0,12.0,0.0,-944.0,12.0,12.0,-19.0,13.0,1.0,2.0,8.0,91.0,0.1667509677132103,0.0,336.375,11305.755,689593.86,-735.5333333333333,45000.0,3.0,2.0,0.0,0.0
0,0,0,0.0,135000.0,505665.0,45238.5,450000.0,0.026392,-17392.0,-798.0,-930.0,1.0,2.0,12.0,0.513850789609427,0.4606398389834561,0.1974745115685422,0.001,0.1667,0.2083,0.1667,2.0,2.0,-818.0,1.0,4.0,1.0,1.0,1.0,1.0,0.045883164673413,0.1117,0.0264552631578947,-1962.0,1706.0,1050057.0,982998.0,0.3333333333333333,1.0,0.0,-27.0,-73.5,278.0,1706.0,992.0,0.0,-1962.0,30726.0,4611.51,0.9099181073703366,1.118600386578778,0.0422118560225552,19.0,0.1224936350344065,23.703703703703702,0.1,0.6,0.5333333333333333,0.0,0.6666666666666666,0.4333333333333333,0.2333333333333333,0.5,0.2,0.1333333333333333,17582.3725,1.118600386578778,10768.5,10.0,19.0,0.0,-2671.0,19.55555555555556,18.0,-3.0,21.0,3.0,0.0,0.0,246.0,0.0,0.0,2884.59,20933.166,270373.5,-1635.5111111111112,0.0,3.0,0.0,0.0,0.0
1,1,0,1.0,234000.0,505665.0,49905.0,450000.0,0.010966,-12683.0,-1290.0,-4390.0,0.0,3.0,18.0,0.4271222822264593,0.7548151534245531,0.8245949709919925,0.001,0.3333,0.375,0.3333,3.0,3.0,-1214.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1017109516675865,0.2132692307692307,0.026448843310279,-2699.0,-203.0,489240.09,0.0,1.0,0.875,0.125,-232.0,-518.0,271.0,889.0,584.0,0.0,-509.0,489240.09,4611.51,0.8514690683596634,1.0436643643830503,0.0054999238244859,20.0,0.0994568762851382,9.6,0.0,1.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,0.8,7682.228999999999,1.0436643643830503,11155.5,12.0,20.0,0.0,-2415.0,9.6,18.0,-11.0,44.0,2.0,3.0,6.0,558.0,0.0268810841259482,3003.66,1066.005,9422.17875,376887.15,-965.225,45000.0,3.0,2.0,0.0,0.0
1,0,0,1.0,157500.0,260640.0,31059.0,225000.0,0.0038179999999999,-12938.0,-2599.0,-4527.0,0.0,3.0,9.0,0.3457451882849561,0.1811733195892239,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-548.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2008811253671355,0.1972,0.0488771466314399,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.026706231454006,0.0068980835601896,9.0,0.1015833673053403,12.8,0.4,0.8,0.2,0.2,0.4,0.6,0.2,0.2,0.0,0.6,19918.94625,1.026706231454006,2340.0,4.0,9.0,0.0,-2421.0,16.0,0.0,-1.0,44.0,2.0,0.0,0.0,679.0,0.0,0.0,3016.305,26025.36107142857,1093065.165,-865.6428571428571,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,238500.0,472500.0,15372.0,472500.0,0.019101,-20164.0,-3128.0,-3632.0,0.0,1.0,16.0,0.5261284818404747,0.6235504728867372,0.5352762504724826,0.0046,0.1667,0.2083,0.1667,3.0,3.0,-176.0,1.0,6.0,0.0,0.0,0.0,1.0,0.155127950803412,0.0644528301886792,0.0325333333333333,-2881.0,-1758.0,180000.0,0.0,0.0,0.0,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.0,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.6666666666666666,0.1666666666666666,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,18334.90125,1.0,4698.0,11.0,15.0,0.0,-601.0,12.0,18.0,-1.0,37.0,3.0,0.0,0.0,357.0,0.0,0.0,10394.055,22140.57085714285,774919.98,-271.9142857142857,45000.0,3.0,2.0,0.0,0.0
1,1,1,0.0,180000.0,1042560.0,34456.5,900000.0,0.022625,-19547.0,-1525.0,-3067.0,0.0,2.0,17.0,0.5059979305057544,0.5854341108077996,0.4902575124990026,0.0,0.1667,0.2083,0.1667,3.0,3.0,-1589.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1124933475252794,0.191425,0.0330498964088397,-2894.0,1462.0,829531.3725,1161504.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,-364.0,-1017.0,-786.0,1462.0,288.0,0.0,-1368.0,560421.0,4611.51,1.0587186170942515,1.1111259160559628,0.0009152497721592,10.0,0.1089221511190572,8.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,5389.65,1.1111259160559628,3753.0,9.0,10.0,0.1043019702044636,-2198.0,9.0,6.0,-3.0,37.0,1.0,0.0,0.0,299.0,0.0,6557.849999999999,4.095,2989.962,89698.86,-1612.7333333333331,45000.0,3.0,2.0,0.0,0.0
0,0,0,1.0,90000.0,180000.0,9000.0,180000.0,0.01885,-16891.0,-460.0,-344.0,0.0,3.0,13.0,0.5240365884132566,0.3945919761939621,0.25533177083329,0.0098,0.3333,0.2083,0.3333,0.0,0.0,-308.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0272334379255224,0.1,0.05,-1157.0,997.0,1045552.5,670284.0,0.25,0.25,0.75,-99.0,-519.6666666666666,-96.0,997.0,542.6666666666666,0.0,-1051.0,252000.0,4611.51,1.111317254174397,1.111317254174397,0.0068980835601896,16.0,0.1090909090909091,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,6701.67,1.111317254174397,5400.0,16.0,16.0,0.1090909090909091,-308.0,10.0,18.0,-2.0,10.0,1.0,0.0,0.0,196.0,0.0,0.0,6701.67,6701.67,60315.03,-166.77777777777777,45000.0,3.0,2.0,0.0,1.0
1,0,0,2.0,238500.0,1546020.0,45333.0,450000.0,0.006852,-16061.0,-5241.0,-3906.0,1.0,4.0,11.0,0.5059979305057544,0.5022432956755009,0.7194907850918436,0.0148,0.1667,0.2083,0.1667,3.0,3.0,-1619.0,1.0,1.0,0.0,0.0,1.0,1.0,0.326318411057842,0.1900754716981132,0.0293223891023402,-2805.0,1553.0,3483837.0,120051.0,0.8,1.0,0.0,-273.0,-273.0,1553.0,1553.0,1553.0,0.0,-772.0,1188837.0,4611.51,0.8578959258980345,1.0265142857142855,0.0059278879853651,11.0,0.1014367819701889,20.0,0.2,1.0,0.2,0.2,0.0,1.0,0.6,0.0,0.4,0.2,11405.34,1.0265142857142855,6066.0,6.0,11.0,0.0,-1619.0,20.0,18.0,-2.0,54.0,1.0,0.0,0.0,747.0,0.0,0.0,6889.05,9618.3162,480915.81,-806.58,45000.0,3.0,2.0,0.0,1.0
0,0,0,0.0,135000.0,76752.0,8140.5,72000.0,0.01885,-11898.0,-1313.0,-2129.0,1.0,2.0,11.0,0.3974398029954389,0.6519119575936162,0.180887977767074,0.0,0.1667,0.2083,0.1667,2.0,2.0,-1001.0,1.0,3.0,1.0,0.0,1.0,1.0,0.1103546814590687,0.0603,0.0488771466314399,-524.0,641.0,1267708.5,297905.175,0.2,0.4,0.6,-245.0,-335.25,579.0,889.0,584.0,0.0,-421.0,679500.0,4611.51,0.8170769073639056,1.25,0.0143213720450404,19.0,0.2178181818181818,6.444444444444445,0.0769230769230769,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.6153846153846154,0.6923076923076923,0.4615384615384615,0.3846153846153846,0.0,0.1538461538461538,6038.4825,1.25,4738.5,12.0,19.0,0.0,-1001.0,5.5,36.0,-3.0,13.0,5.0,0.0,0.0,234.0,0.0,1619.64,3.24,10746.680142857143,376133.805,-206.0857142857143,0.0,0.0,0.0,0.0,0.0
1,0,0,0.0,99000.0,755190.0,32125.5,675000.0,0.030755,-21785.0,-1525.0,-4738.0,1.0,1.0,14.0,0.7038907064636519,0.7905428624081242,0.8245949709919925,0.001,0.1667,0.2083,0.1667,2.0,2.0,-2983.0,0.0,4.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.3245,0.0425396257895364,-2417.0,-364.0,117180.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-517.0,117180.0,4611.51,1.0,1.2502296738631145,0.0156537224204101,10.0,0.2179782392678507,7.0,0.0,0.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,14704.8075,1.2502296738631145,4902.75,10.0,10.0,0.0,-764.0,7.0,0.0,-6.0,15.0,2.0,8.0,19.0,281.0,0.0760430891997383,16946.64,5220.54,16414.54875,262632.78,-409.75,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,135000.0,473760.0,46282.5,450000.0,0.016612,-20022.0,-1525.0,-1416.0,0.0,2.0,11.0,0.5059979305057544,0.7265053217312659,0.7281412993111438,0.0,0.0,0.2083,0.0,0.0,0.0,-672.0,1.0,2.0,0.0,1.0,1.0,1.0,0.4045050444511038,0.3428333333333333,0.0976918693009118,-2253.0,758.0,941533.65,-33.66,0.75,0.5,0.5,-232.0,-1649.0,-977.0,-977.0,-977.0,0.0,-1071.0,937033.65,4611.51,0.9099181073703366,1.0228070175438595,0.1205910384655695,17.0,0.102661410768063,20.285714285714285,0.0,0.75,0.375,0.125,0.625,0.375,0.375,0.375,0.375,0.0,30628.14,1.0228070175438595,15750.0,9.0,17.0,0.0,-2423.0,19.666666666666668,24.0,-12.0,34.0,3.0,0.0,0.0,380.0,0.0,0.0,2598.66,11305.755,270373.5,-1450.8275862068965,0.0,3.0,0.0,0.0,0.0
1,0,0,0.0,76500.0,499500.0,16240.5,499500.0,0.020246,-21872.0,-1525.0,-5085.0,0.0,1.0,10.0,0.5059979305057544,0.4369990546938592,0.5352762504724826,0.0,0.0417,0.2083,0.0417,0.0,0.0,-296.0,0.0,2.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.2122941176470588,0.0325135135135135,-599.0,1229.0,296052.615,232442.865,0.0,1.0,0.0,-599.0,-599.0,1229.0,1229.0,1229.0,0.0,-694.0,360000.0,4611.51,0.8833922261484098,1.013702185083303,0.0051276346993823,11.0,0.1024207372070258,12.0,0.0,0.5,0.75,0.25,0.75,0.5,0.25,0.0,0.0,0.5,11944.755,1.013702185083303,9000.0,8.0,11.0,0.1024207372070258,-2063.0,18.0,0.0,-1.0,35.0,1.0,0.0,0.0,165.0,0.0450576437250133,8930.25,37.53,10992.448636363635,241833.87,-1146.3181818181818,45000.0,3.0,2.0,0.0,0.0
0,0,1,0.0,157500.0,191880.0,20794.5,180000.0,0.010006,-12567.0,-682.0,-2519.0,0.0,2.0,10.0,0.5059979305057544,0.6747025537800861,0.8128226070575616,0.0,0.1667,0.2083,0.1667,4.0,4.0,-2074.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0542691175300389,0.1320285714285714,0.0488771466314399,-2896.0,641.0,1214977.5,0.0,1.0,0.8888888888888888,0.1111111111111111,-232.0,-518.0,271.0,889.0,584.0,0.0,-770.0,1214977.5,4611.51,0.9528373266078184,1.0208571984351698,0.0012143405752451,16.0,0.100897520239757,10.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,15756.99,1.0208571984351698,21258.0,12.0,16.0,0.0,-2074.0,10.0,18.0,-15.0,25.0,2.0,0.0,0.0,209.0,0.0,0.0,12416.04,21045.45068181818,462999.915,-1416.7727272727273,45000.0,3.0,2.0,0.0,0.0
1,0,0,1.0,139500.0,170640.0,9922.5,135000.0,0.030755,-17353.0,-1525.0,-886.0,0.0,3.0,11.0,0.4888160734209565,0.6272441613221739,0.6296742509538716,0.0,0.1667,0.2083,0.1667,0.0,0.0,-1063.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1124933475252794,0.0711290322580645,0.0581487341772151,-1110.0,1237.0,1377837.0,867582.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-589.0,-849.5,-28.0,1237.0,604.5,0.0,-434.0,16587.0,4611.51,0.9191176470588236,0.9191176470588236,0.0068980835601896,17.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,11309.76,0.9191176470588236,0.0,17.0,17.0,0.0,-1063.0,10.0,18.0,-27.0,8.0,2.0,0.0,0.0,72.0,0.0,0.0,11309.76,15986.050714285711,111902.355,-951.2857142857144,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,112500.0,540000.0,17419.5,540000.0,0.008575,-20863.0,-1525.0,-4155.0,0.0,2.0,18.0,0.5059979305057544,0.6663889777586786,0.5937175866150576,0.001,0.1667,0.2083,0.1667,2.0,1.0,-1878.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1124933475252794,0.15484,0.0322583333333333,-2288.0,813.0,414450.18,258250.5,0.75,0.75,0.25,-231.0,-362.0,813.0,813.0,813.0,0.0,-318.0,148950.18,4611.51,0.90986301369863,0.90986301369863,0.0068980835601896,13.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,3994.56,0.90986301369863,0.0,13.0,13.0,0.0,-1878.0,12.0,18.0,-3.0,14.0,1.0,0.0,0.0,144.0,0.1894420562116875,3993.12,1.44,2819.257941176471,47927.385,-1643.764705882353,45000.0,3.0,2.0,0.0,1.0
0,1,1,0.0,112500.0,167121.0,13063.5,139500.0,0.01885,-19733.0,-1525.0,-3215.0,0.0,2.0,14.0,0.5059979305057544,0.7613636486885296,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-649.0,1.0,5.0,1.0,1.0,0.0,0.0,0.1124933475252794,0.11612,0.0781679142657116,-776.0,-564.0,87670.44,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-776.0,87670.44,4611.51,0.9099181073703366,1.1111111111111112,0.0068980835601896,18.0,0.1089090909090909,10.4,0.1666666666666666,0.8333333333333334,0.5,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,9617.058,1.1111111111111112,9895.5,12.0,18.0,0.1089090909090909,-2886.0,10.4,18.0,-2.0,32.0,3.0,9.0,16.0,511.0,0.0142390814537095,8544.375,112.5,3708.220165289256,448694.64,-1213.1818181818182,90000.0,4.0,4.0,1.0,0.0
0,1,0,2.0,225000.0,1255680.0,41629.5,1125000.0,0.030755,-13244.0,-3943.0,-4822.0,0.0,4.0,17.0,0.5059979305057544,0.6846003459014294,0.520897599048938,0.001,0.1667,0.2083,0.1667,2.0,2.0,-9.0,1.0,3.0,1.0,1.0,1.0,0.0,0.2977197221383268,0.18502,0.0331529529816513,-2156.0,2747.0,4719055.5,1125265.5,0.875,0.75,0.0,-905.0,-905.0,271.0,2747.0,2747.0,30.0,-849.0,360000.0,4611.51,0.8938143766239015,1.2551984877126654,0.0223212587247216,14.0,0.2214266155531215,21.6,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,22649.8725,1.2551984877126654,12150.0,10.0,14.0,0.0,-1177.0,12.0,60.0,-1.0,38.0,2.0,1.0,1.0,359.0,0.0,0.0,5519.97,25936.96367647059,881856.765,-455.8529411764706,45000.0,3.0,2.0,0.0,0.0
1,0,1,0.0,67500.0,634482.0,20596.5,454500.0,0.020246,-20672.0,-1525.0,-4153.0,0.0,2.0,7.0,0.6828309468582605,0.0684726358770252,0.1419915427739129,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1564.0,0.0,3.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.3051333333333333,0.0324619138131578,-632.0,1536.0,545340.825,410966.325,0.3333333333333333,1.0,0.0,-106.0,-198.0,626.0,1536.0,1081.0,0.0,-632.0,68697.0,4611.51,0.8632582073004562,1.2272727272727273,0.0137498462195721,13.0,0.2016835016835017,31.5,0.125,0.5,0.125,0.125,0.75,0.25,0.75,0.25,0.125,0.0,11365.965,1.2272727272727273,9000.0,8.0,13.0,0.0,-1564.0,18.0,18.0,-3.0,36.0,4.0,16.0,16.0,218.0,0.0,0.0,3670.29,16042.406029411766,545441.805,-713.0588235294117,45000.0,3.0,2.0,0.0,0.0
